VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,store_and_fwd_flag,payment_type,fare_amount,tip_amount,extra,total_amount
1,2024-01-15 08:37:00,2024-01-15 08:54:00,5,0.763,231,88,N,UNK,4.25,0.65,0.0,4.9
2,2024-01-27 13:19:00,2024-01-27 13:22:00,1,4.875,105,95,N,CRD,13.69,0.99,0.0,14.68
2,2024-01-01 14:31:00,2024-01-01 14:43:00,2,2.853,21,76,N,CRD,10.41,0.21,0.0,10.62
1,2024-01-24 12:20:00,2024-01-24 12:25:00,1,8.279,72,73,N,CRD,22.48,7.02,0.0,29.5
1,2024-01-16 06:36:00,2024-01-16 06:39:00,1,7.625,132,221,N,CRD,21.47,0.0,0.5,21.97
2,2024-01-23 07:16:00,2024-01-23 07:18:00,6,0.717,170,208,N,CRD,3.29,0.0,0.0,3.29
1,2024-01-21 13:29:00,2024-01-21 13:36:00,1,1.083,208,44,N,CRD,6.36,0.0,0.0,6.36
1,2024-01-14 09:28:00,2024-01-14 09:36:00,1,0.338,155,146,N,CRD,4.2,0.14,0.0,4.34
2,2024-01-10 13:38:00,2024-01-10 14:08:00,1,2.849,203,115,N,CRD,8.62,0.27,0.0,8.89
2,2024-01-20 10:43:00,2024-01-20 10:50:00,5,4.614,180,27,N,CRD,14.14,0.59,0.0,14.73
1,2024-01-05 08:19:00,2024-01-05 08:22:00,1,1.564,13,96,N,DIS,7.45,0.31,0.5,8.26
1,2024-01-19 02:34:00,2024-01-19 02:47:00,4,1.934,34,166,N,CRD,7.21,2.0,0.0,9.21
2,2024-01-03 22:27:00,2024-01-03 22:29:00,1,6.459,102,158,N,CRD,18.63,0.0,1.0,19.63
2,2024-01-21 03:29:00,2024-01-21 04:06:00,5,1.616,115,185,N,CRD,7.51,0.0,0.0,7.51
2,2024-01-20 11:47:00,2024-01-20 12:13:00,1,0.318,5,234,N,CSH,3.03,0.12,0.0,3.15
1,2024-01-03 14:49:00,2024-01-03 15:06:00,3,9.074,251,164,N,CSH,25.1,0.0,0.5,25.6
2,2024-01-24 11:34:00,2024-01-24 12:05:00,1,0.234,194,255,N,CRD,3.87,0.24,0.0,4.11
1,2024-01-13 21:21:00,2024-01-13 21:30:00,1,10.157,215,136,N,CRD,26.89,6.74,0.0,33.63
2,2024-01-25 09:26:00,2024-01-25 09:49:00,1,5.132,39,200,N,CRD,14.65,0.0,0.0,14.65
2,2024-01-02 06:57:00,2024-01-02 07:06:00,2,1.042,227,248,N,CSH,4.11,0.0,0.0,4.11
2,2024-01-06 13:30:00,2024-01-06 14:34:00,2,0.31,227,196,N,CRD,5.28,0.97,0.0,6.25
2,2024-01-16 07:31:00,2024-01-16 07:42:00,1,2.702,211,214,N,CRD,9.37,2.19,0.0,11.56
2,2024-01-06 20:02:00,2024-01-06 20:14:00,1,0.211,147,7,N,CRD,4.08,0.01,0.0,4.09
2,2024-01-11 05:25:00,2024-01-11 05:35:00,3,0.935,49,237,N,CRD,3.84,0.27,1.0,5.11
1,2024-01-21 11:29:00,2024-01-21 11:42:00,2,2.699,215,135,N,CSH,10.49,0.0,0.0,10.49
2,2024-01-05 11:31:00,2024-01-05 12:16:00,2,2.362,215,142,N,CRD,8.11,1.33,0.0,9.44
2,2024-01-22 00:12:00,2024-01-22 00:15:00,1,5.952,12,244,N,CRD,18.76,5.53,0.5,24.79
2,2024-01-04 04:55:00,2024-01-04 04:59:00,1,4.034,33,39,N,CRD,12.38,1.09,0.0,13.47
2,2024-01-06 10:20:00,2024-01-06 10:30:00,1,1.696,191,145,N,CRD,5.74,0.37,0.0,6.11
1,2024-01-19 05:12:00,2024-01-19 05:23:00,1,2.178,62,121,N,NoCharge,9.03,0.84,0.0,9.87
1,2024-01-25 14:21:00,2024-01-25 14:28:00,5,1.169,251,11,N,CRD,5.48,0.14,0.0,5.62
2,2024-01-06 06:55:00,2024-01-06 06:58:00,1,1.576,124,236,N,CRD,5.44,0.46,0.0,5.9
1,2024-01-10 07:11:00,2024-01-10 07:31:00,1,4.813,243,5,N,CRD,13.53,3.54,0.0,17.07
2,2024-01-29 16:17:00,2024-01-29 16:22:00,1,5.754,114,187,N,CRD,17.3,0.0,0.0,17.3
1,2024-01-31 16:19:00,2024-01-31 16:40:00,1,1.839,132,91,N,CSH,7.07,0.68,0.5,8.25
2,2024-01-19 00:18:00,2024-01-19 01:12:00,2,0.293,218,246,N,CSH,3.44,1.02,0.0,4.46
1,2024-01-14 20:35:00,2024-01-14 21:07:00,2,0.61,127,165,N,CRD,4.26,0.7,1.0,5.96
1,2024-01-11 18:04:00,2024-01-11 18:08:00,3,2.21,132,237,N,CRD,7.88,0.25,0.0,8.13
2,2024-01-19 23:39:00,2024-01-19 23:44:00,1,0.416,232,190,N,CRD,3.92,0.54,0.0,4.46
2,2024-01-19 07:38:00,2024-01-19 07:44:00,3,3.553,9,251,N,CRD,12.1,1.34,0.0,13.44
1,2024-01-10 03:17:00,2024-01-10 03:35:00,5,1.809,17,71,N,CRD,6.87,0.0,0.5,7.37
1,2024-01-01 16:57:00,2024-01-01 17:17:00,6,4.478,210,12,N,CRD,14.21,0.0,0.0,14.21
1,2024-01-05 16:42:00,2024-01-05 16:44:00,1,0.557,31,95,N,CSH,4.47,0.66,0.0,5.13
2,2024-01-30 17:10:00,2024-01-30 17:18:00,1,4.312,122,2,N,DIS,14.35,2.61,0.0,16.96
1,2024-01-13 23:06:00,2024-01-13 23:33:00,4,0.83,9,196,N,CRD,3.57,0.0,0.0,3.57
1,2024-01-15 22:50:00,2024-01-15 23:02:00,2,0.544,48,167,N,CSH,3.43,0.08,0.0,3.51
2,2024-01-15 11:31:00,2024-01-15 11:43:00,1,2.174,67,126,N,CRD,8.49,1.7,0.0,10.19
1,2024-01-25 06:21:00,2024-01-25 06:26:00,3,5.029,24,35,N,CRD,17.17,0.0,0.0,17.17
1,2024-01-03 00:19:00,2024-01-03 00:27:00,3,0.208,204,75,N,DIS,4.2,0.0,0.0,4.2
1,2024-01-03 13:33:00,2024-01-03 13:49:00,2,9.655,257,115,N,CSH,27.84,0.0,0.0,27.84
1,2024-01-09 13:13:00,2024-01-09 13:30:00,1,0.555,260,89,N,NoCharge,6.54,0.24,0.0,6.78
2,2024-01-16 02:04:00,2024-01-16 02:30:00,2,4.417,100,243,Y,CRD,13.46,1.16,0.0,14.62
1,2024-01-21 19:18:00,2024-01-21 19:21:00,2,1.727,40,59,N,CRD,8.89,2.67,0.5,12.06
2,2024-01-16 05:05:00,2024-01-16 05:19:00,1,11.87,132,184,N,CRD,32.86,8.98,0.0,41.84
2,2024-01-14 16:13:00,2024-01-14 16:24:00,2,4.651,240,118,N,CSH,13.15,0.0,0.0,13.15
2,2024-01-30 01:44:00,2024-01-30 01:47:00,1,1.417,194,66,N,NoCharge,5.04,0.46,0.0,5.5
1,2024-01-05 23:47:00,2024-01-05 23:57:00,1,3.813,170,89,N,CRD,11.81,0.95,0.0,12.76
1,2024-01-18 17:21:00,2024-01-18 17:31:00,3,2.045,235,118,N,CRD,8.27,0.27,0.0,8.54
1,2024-01-17 19:25:00,2024-01-17 19:28:00,1,1.877,102,183,N,CSH,6.93,0.72,0.0,7.65
2,2024-01-15 16:16:00,2024-01-15 16:22:00,1,1.809,40,229,N,CRD,7.14,0.0,0.0,7.14
2,2024-01-26 00:51:00,2024-01-26 01:23:00,3,3.266,175,71,N,CRD,12.58,0.0,0.0,12.58
1,2024-01-09 06:37:00,2024-01-09 07:04:00,2,5.404,83,165,N,UNK,16.06,0.65,1.0,17.71
2,2024-01-30 13:36:00,2024-01-30 13:55:00,3,0.9,257,127,N,CSH,6.71,0.0,0.0,6.71
1,2024-01-11 06:41:00,2024-01-11 06:47:00,1,1.229,100,126,N,CRD,6.35,0.43,0.0,6.78
2,2024-01-17 21:29:00,2024-01-17 21:38:00,2,0.606,207,220,N,CSH,5.08,0.03,0.0,5.11
2,2024-01-17 03:22:00,2024-01-17 04:02:00,1,2.319,127,8,N,CRD,8.07,0.0,0.5,8.57
1,2024-01-27 08:14:00,2024-01-27 08:45:00,1,1.553,66,143,N,CSH,6.31,0.45,0.0,6.76
2,2024-01-14 14:33:00,2024-01-14 14:56:00,1,1.876,149,137,N,CRD,7.21,0.85,0.0,8.06
1,2024-01-09 19:42:00,2024-01-09 19:49:00,1,3.597,260,220,N,CRD,11.4,0.0,1.0,12.4
2,2024-01-01 16:04:00,2024-01-01 16:08:00,2,1.077,56,201,N,CRD,5.84,0.9,0.0,6.74
2,2024-01-12 06:34:00,2024-01-12 06:37:00,1,0.783,79,180,N,CRD,5.75,0.95,1.0,7.7
1,2024-01-26 14:45:00,2024-01-26 14:47:00,3,0.353,155,29,N,CRD,5.85,0.74,0.0,6.59
1,2024-01-01 07:22:00,2024-01-01 07:33:00,5,2.857,124,119,N,CSH,8.94,0.92,0.0,9.86
2,2024-01-28 18:44:00,2024-01-28 18:56:00,1,9.672,10,166,N,CRD,26.68,3.2,0.0,29.88
1,2024-01-17 19:51:00,2024-01-17 20:26:00,3,3.98,13,133,N,CRD,13.44,0.0,0.5,13.94
1,2024-01-05 08:20:00,2024-01-05 08:33:00,2,3.032,250,178,N,CRD,10.14,0.24,0.0,10.38
1,2024-01-10 08:49:00,2024-01-10 08:53:00,1,2.099,134,82,N,CSH,6.75,0.17,0.0,6.92
1,2024-01-18 04:12:00,2024-01-18 04:32:00,1,2.517,232,212,N,CSH,9.59,1.71,0.0,11.3
1,2024-01-10 18:52:00,2024-01-10 18:57:00,2,1.895,238,139,N,CRD,6.43,0.67,0.0,7.1
1,2024-01-04 08:46:00,2024-01-04 09:14:00,1,0.266,41,129,N,CRD,3.36,0.29,0.0,3.65
1,2024-01-21 15:29:00,2024-01-21 15:31:00,2,0.904,169,143,N,CSH,6.48,0.64,0.0,7.12
2,2024-01-21 20:08:00,2024-01-21 20:13:00,1,4.625,19,250,N,CSH,14.77,0.0,0.0,14.77
2,2024-01-04 16:26:00,2024-01-04 17:16:00,1,8.467,241,91,N,CSH,24.3,2.95,0.0,27.25
1,2024-01-09 17:14:00,2024-01-09 17:21:00,1,6.85,191,189,N,CSH,21.12,3.7,1.0,25.82
2,2024-01-08 13:26:00,2024-01-08 13:28:00,1,0.728,135,41,N,CRD,4.2,0.0,0.0,4.2
1,2024-01-21 10:36:00,2024-01-21 10:42:00,2,10.009,123,141,N,CRD,27.86,8.77,1.0,37.63
1,2024-01-23 15:20:00,2024-01-23 15:27:00,2,2.32,99,225,N,CSH,8.12,0.47,0.0,8.59
1,2024-01-23 12:53:00,2024-01-23 12:58:00,1,0.652,206,97,N,CRD,4.92,1.92,0.0,6.84
2,2024-01-30 02:26:00,2024-01-30 02:43:00,3,2.113,222,75,N,CRD,6.78,0.29,0.0,7.07
1,2024-01-24 19:52:00,2024-01-24 20:03:00,1,2.346,6,49,N,CRD,7.48,1.52,0.0,9.0
2,2024-01-10 22:35:00,2024-01-10 22:50:00,2,1.415,184,183,N,CRD,6.07,1.78,0.0,7.85
1,2024-01-04 08:09:00,2024-01-04 08:23:00,1,1.317,185,263,N,DIS,6.4,0.56,0.0,6.96
2,2024-01-20 01:17:00,2024-01-20 01:19:00,1,1.203,75,251,N,CRD,7.41,0.75,0.0,8.16
2,2024-01-29 09:30:00,2024-01-29 09:34:00,3,0.231,155,211,N,CRD,2.5,0.13,0.0,2.63
1,2024-01-31 05:30:00,2024-01-31 05:56:00,4,3.96,38,42,N,CRD,12.34,6.39,0.5,19.23
1,2024-01-08 03:16:00,2024-01-08 03:43:00,1,2.925,187,58,N,CRD,10.07,0.87,0.0,10.94
2,2024-01-08 07:55:00,2024-01-08 08:05:00,1,2.547,81,67,N,CSH,7.87,2.23,0.0,10.1
1,2024-01-02 03:50:00,2024-01-02 03:57:00,2,1.507,197,13,N,CRD,5.52,0.0,0.0,5.52
2,2024-01-05 09:05:00,2024-01-05 09:13:00,1,0.346,252,89,N,CRD,2.5,0.0,0.0,2.5
2,2024-01-18 04:48:00,2024-01-18 04:56:00,3,3.619,229,39,N,CRD,12.1,0.45,0.0,12.55
2,2024-01-17 22:49:00,2024-01-17 23:20:00,1,1.697,53,33,N,CRD,5.94,0.81,0.0,6.75
1,2024-01-12 11:57:00,2024-01-12 11:59:00,1,0.437,46,71,N,CRD,4.82,0.0,0.0,4.82
2,2024-01-10 14:36:00,2024-01-10 14:48:00,1,8.505,222,178,N,NoCharge,24.18,0.87,0.0,25.05
2,2024-01-26 17:21:00,2024-01-26 17:27:00,1,4.362,243,206,N,CSH,13.21,0.8,0.0,14.01
2,2024-01-15 06:15:00,2024-01-15 06:42:00,3,4.402,43,174,N,NoCharge,12.75,1.69,0.0,14.44
2,2024-01-26 01:20:00,2024-01-26 01:36:00,2,0.49,155,77,N,CRD,4.11,0.09,0.5,4.7
2,2024-01-30 20:37:00,2024-01-30 20:46:00,1,2.508,171,151,N,DIS,8.52,0.5,0.0,9.02
2,2024-01-10 19:57:00,2024-01-10 20:14:00,1,1.298,104,50,N,CSH,6.28,0.09,0.0,6.37
1,2024-01-07 06:50:00,2024-01-07 07:39:00,1,5.022,40,233,N,CRD,16.21,3.42,0.0,19.63
2,2024-01-30 12:57:00,2024-01-30 13:03:00,2,0.809,91,241,N,CRD,3.76,0.0,0.0,3.76
1,2024-01-20 16:18:00,2024-01-20 16:32:00,1,3.961,209,95,N,CRD,11.97,0.96,0.0,12.93
1,2024-01-10 00:26:00,2024-01-10 01:00:00,1,11.249,263,189,N,CRD,31.9,5.78,0.0,37.68
1,2024-01-20 06:39:00,2024-01-20 07:00:00,2,1.259,48,203,N,CRD,7.04,1.34,0.0,8.38
1,2024-01-16 23:12:00,2024-01-16 23:15:00,2,1.855,129,87,N,CRD,6.17,0.12,0.0,6.29
2,2024-01-29 01:42:00,2024-01-29 02:02:00,6,5.741,83,260,N,CRD,16.01,3.39,0.0,19.4
1,2024-01-08 22:26:00,2024-01-08 22:40:00,1,3.397,120,87,N,CRD,10.14,0.0,0.0,10.14
1,2024-01-31 17:35:00,2024-01-31 18:01:00,1,3.569,88,18,N,CRD,11.66,2.31,0.0,13.97
2,2024-01-30 00:24:00,2024-01-30 00:33:00,1,4.857,118,64,N,CRD,13.64,0.0,0.0,13.64
1,2024-01-06 14:26:00,2024-01-06 14:36:00,4,1.032,164,123,N,CSH,5.11,0.0,0.0,5.11
1,2024-01-06 02:28:00,2024-01-06 02:48:00,1,5.627,257,45,N,CRD,16.53,3.16,0.0,19.69
2,2024-01-17 12:40:00,2024-01-17 12:46:00,1,4.224,126,203,N,CRD,12.45,5.19,0.0,17.64
1,2024-01-02 09:24:00,2024-01-02 09:36:00,1,0.896,233,129,N,CSH,4.83,0.42,0.0,5.25
2,2024-01-10 06:18:00,2024-01-10 06:46:00,1,3.44,235,61,N,CSH,11.19,1.89,0.0,13.08
2,2024-01-14 11:42:00,2024-01-14 11:44:00,1,2.108,39,80,N,CSH,7.41,1.53,0.0,8.94
1,2024-01-31 01:12:00,2024-01-31 01:26:00,2,2.194,260,44,N,CSH,9.67,1.5,0.0,11.17
2,2024-01-31 18:19:00,2024-01-31 19:06:00,1,0.376,257,71,N,CRD,3.03,0.73,0.0,3.76
2,2024-01-05 16:44:00,2024-01-05 16:55:00,2,1.322,89,37,N,CRD,5.85,1.37,0.0,7.22
2,2024-01-28 15:24:00,2024-01-28 15:43:00,4,0.759,114,131,N,CSH,3.8,0.0,0.0,3.8
1,2024-01-03 19:39:00,2024-01-03 20:17:00,1,3.859,20,75,N,CRD,13.12,1.42,0.0,14.54
1,2024-01-24 04:57:00,2024-01-24 05:03:00,1,2.713,107,190,N,CSH,8.28,0.0,0.0,8.28
1,2024-01-27 05:09:00,2024-01-27 05:11:00,6,5.42,37,182,N,CRD,16.2,6.17,0.0,22.37
2,2024-01-28 14:44:00,2024-01-28 14:46:00,1,4.546,43,101,N,CRD,12.96,2.03,0.0,14.99
2,2024-01-07 22:13:00,2024-01-07 22:19:00,1,1.85,224,100,N,CRD,6.12,1.22,0.0,7.34
2,2024-01-28 16:43:00,2024-01-28 17:36:00,1,5.331,39,151,N,CSH,15.16,2.54,0.0,17.7
2,2024-01-04 14:17:00,2024-01-04 14:23:00,1,0.908,180,15,N,CRD,4.13,0.0,0.0,4.13
2,2024-01-17 02:01:00,2024-01-17 02:37:00,2,1.681,81,87,N,CRD,7.24,0.0,0.0,7.24
2,2024-01-15 13:20:00,2024-01-15 13:26:00,2,2.182,32,175,N,CRD,7.11,0.0,0.0,7.11
1,2024-01-10 19:03:00,2024-01-10 19:22:00,1,4.736,43,253,N,CRD,13.34,0.0,0.0,13.34
1,2024-01-01 16:27:00,2024-01-01 16:29:00,1,2.904,249,78,N,CRD,8.76,0.25,0.0,9.01
1,2024-01-24 22:22:00,2024-01-24 22:33:00,1,0.835,87,59,N,CRD,4.75,1.49,0.0,6.24
2,2024-01-11 09:40:00,2024-01-11 09:49:00,1,1.436,205,191,N,CRD,6.56,2.1,0.0,8.66
1,2024-01-21 12:16:00,2024-01-21 12:18:00,2,0.257,124,119,N,CRD,3.32,0.49,0.0,3.81
1,2024-01-13 17:12:00,2024-01-13 17:35:00,2,5.433,43,193,N,CRD,15.66,5.47,0.0,21.13
2,2024-01-12 14:00:00,2024-01-12 14:11:00,4,3.636,95,149,N,CSH,11.91,1.84,0.0,13.75
2,2024-01-28 11:24:00,2024-01-28 11:28:00,1,2.682,180,63,N,CRD,8.2,1.44,0.0,9.64
1,2024-01-03 22:16:00,2024-01-03 22:30:00,1,1.761,200,58,N,CRD,5.9,0.0,0.0,5.9
1,2024-01-23 20:02:00,2024-01-23 20:19:00,2,3.864,136,180,N,CSH,11.16,2.43,0.0,13.59
1,2024-01-24 03:36:00,2024-01-24 03:41:00,1,4.975,54,117,N,CSH,14.76,0.0,0.0,14.76
1,2024-01-12 18:42:00,2024-01-12 18:46:00,1,0.95,67,104,N,CRD,5.66,0.35,0.5,6.51
1,2024-01-09 03:16:00,2024-01-09 03:30:00,5,6.205,52,259,N,CSH,17.01,0.2,0.0,17.21
2,2024-01-01 03:56:00,2024-01-01 04:20:00,2,1.871,185,76,N,CRD,6.28,0.63,0.0,6.91
2,2024-01-30 00:59:00,2024-01-30 01:21:00,1,2.721,131,151,N,CRD,9.93,2.1,0.5,12.53
1,2024-01-30 09:06:00,2024-01-30 09:15:00,2,1.431,188,244,N,CRD,5.66,0.58,0.0,6.24
1,2024-01-08 11:16:00,2024-01-08 11:26:00,1,2.911,224,172,N,CSH,9.96,0.11,0.0,10.07
2,2024-01-01 23:44:00,2024-01-01 23:56:00,1,19.813,179,103,N,CSH,52.13,5.96,0.0,58.09
1,2024-01-04 19:19:00,2024-01-04 19:21:00,1,2.001,121,187,N,CRD,6.5,0.12,0.0,6.62
1,2024-01-03 02:19:00,2024-01-03 02:35:00,1,0.48,258,123,N,CRD,5.49,0.31,0.0,5.8
2,2024-01-26 18:20:00,2024-01-26 18:36:00,1,0.87,225,185,N,CRD,3.79,0.36,0.0,4.15
1,2024-01-28 15:34:00,2024-01-28 16:08:00,2,2.549,95,105,N,CSH,10.77,1.48,0.0,12.25
2,2024-01-05 18:02:00,2024-01-05 19:05:00,1,2.302,128,253,N,CSH,8.8,0.0,0.5,9.3
2,2024-01-24 03:34:00,2024-01-24 03:40:00,1,0.85,239,222,N,CRD,4.9,0.0,0.0,4.9
2,2024-01-06 13:22:00,2024-01-06 13:28:00,2,0.411,169,43,N,CRD,2.53,0.43,0.5,3.46
2,2024-01-12 09:12:00,2024-01-12 09:20:00,1,0.892,66,221,N,CRD,5.07,0.71,0.0,5.78
2,2024-01-19 13:56:00,2024-01-19 14:00:00,3,0.5,145,168,N,CSH,3.67,0.0,0.0,3.67
2,2024-01-23 07:37:00,2024-01-23 07:41:00,2,0.575,161,43,N,CSH,3.71,0.0,0.0,3.71
1,2024-01-28 02:40:00,2024-01-28 02:49:00,1,0.457,262,77,N,CSH,2.64,0.52,0.0,3.16
1,2024-01-02 09:19:00,2024-01-02 09:42:00,1,9.414,192,80,N,CRD,26.91,6.98,1.0,34.89
1,2024-01-07 02:08:00,2024-01-07 02:30:00,1,6.566,125,179,N,CRD,19.84,0.0,0.5,20.34
2,2024-01-09 16:41:00,2024-01-09 16:47:00,2,0.508,55,79,N,CSH,2.77,0.59,0.0,3.36
1,2024-01-10 14:52:00,2024-01-10 14:54:00,1,5.348,181,152,N,CSH,15.27,0.0,1.0,16.27
2,2024-01-31 22:31:00,2024-01-31 22:34:00,2,6.715,45,218,N,CRD,19.0,1.2,0.0,20.2
1,2024-01-25 02:23:00,2024-01-25 02:27:00,1,1.923,192,123,N,CRD,7.65,0.86,0.0,8.51
2,2024-01-10 22:23:00,2024-01-10 22:38:00,1,10.546,142,165,N,CRD,29.01,0.0,0.0,29.01
1,2024-01-31 03:02:00,2024-01-31 03:09:00,1,0.777,222,169,N,CSH,4.37,0.26,0.0,4.63
2,2024-01-16 11:29:00,2024-01-16 11:56:00,1,1.082,173,110,N,CRD,5.69,0.12,0.5,6.31
2,2024-01-16 12:33:00,2024-01-16 12:45:00,1,4.151,179,122,N,CRD,14.74,3.53,0.0,18.27
1,2024-01-14 10:40:00,2024-01-14 10:43:00,2,2.442,60,172,N,CRD,8.31,1.73,0.0,10.04
1,2024-01-05 11:03:00,2024-01-05 11:05:00,1,4.432,248,180,N,CRD,14.61,4.39,0.0,19.0
1,2024-01-29 23:10:00,2024-01-29 23:23:00,1,5.751,120,218,N,CRD,18.63,1.89,0.0,20.52
2,2024-01-01 10:22:00,2024-01-01 10:24:00,2,0.443,222,64,N,CRD,5.14,1.02,0.0,6.16
1,2024-01-06 09:39:00,2024-01-06 09:46:00,1,1.995,258,167,N,CRD,8.15,0.56,0.0,8.71
1,2024-01-08 02:51:00,2024-01-08 02:56:00,1,8.568,227,17,N,CRD,24.57,10.0,0.0,34.57
2,2024-01-09 15:47:00,2024-01-09 15:55:00,1,2.535,232,198,N,CRD,9.27,0.0,0.0,9.27
2,2024-01-05 02:04:00,2024-01-05 02:13:00,1,0.529,254,38,N,CSH,5.51,0.0,0.0,5.51
1,2024-01-01 13:21:00,2024-01-01 13:38:00,1,0.327,107,152,N,CRD,2.93,0.0,1.0,3.93
2,2024-01-22 00:10:00,2024-01-22 00:15:00,6,1.432,84,127,N,CSH,5.71,0.1,0.0,5.81
1,2024-01-31 01:09:00,2024-01-31 01:55:00,1,1.016,89,196,N,CRD,4.38,0.17,0.5,5.05
1,2024-01-04 18:38:00,2024-01-04 18:57:00,1,3.047,158,43,N,CRD,12.56,1.52,0.0,14.08
1,2024-01-10 04:37:00,2024-01-10 04:44:00,1,2.606,6,88,N,CRD,10.55,0.16,0.0,10.71
1,2024-01-16 16:42:00,2024-01-16 16:44:00,2,13.226,23,79,N,CRD,34.96,6.74,0.0,41.7
2,2024-01-29 18:03:00,2024-01-29 18:09:00,1,1.185,144,101,N,CRD,4.46,1.14,0.0,5.6
2,2024-01-22 12:31:00,2024-01-22 12:47:00,2,1.647,158,230,N,CRD,6.42,0.0,0.0,6.42
2,2024-01-24 18:02:00,2024-01-24 18:07:00,1,0.861,214,262,N,CRD,4.72,0.0,0.0,4.72
2,2024-01-19 00:21:00,2024-01-19 00:25:00,2,5.754,45,254,N,CRD,17.14,0.02,0.0,17.16
2,2024-01-13 22:16:00,2024-01-13 22:37:00,4,0.768,91,66,N,CRD,3.42,0.0,0.0,3.42
1,2024-01-07 04:37:00,2024-01-07 04:56:00,1,4.326,138,259,N,CSH,12.58,1.96,0.0,14.54
2,2024-01-27 19:02:00,2024-01-27 19:37:00,6,2.816,187,94,N,CRD,10.76,0.47,0.0,11.23
1,2024-01-25 22:16:00,2024-01-25 22:20:00,4,0.64,63,87,N,CRD,4.71,0.0,0.0,4.71
2,2024-01-01 18:40:00,2024-01-01 18:57:00,1,1.634,227,16,N,CRD,5.89,0.78,0.5,7.17
2,2024-01-23 04:15:00,2024-01-23 04:20:00,1,3.784,242,53,N,CRD,12.93,0.49,0.0,13.42
1,2024-01-03 14:47:00,2024-01-03 15:15:00,2,4.822,104,74,N,CRD,15.53,1.26,0.0,16.79
2,2024-01-23 21:48:00,2024-01-23 22:19:00,3,2.059,29,253,N,CRD,9.87,2.1,0.5,12.47
2,2024-01-26 14:30:00,2024-01-26 14:45:00,2,1.249,15,3,N,CRD,5.41,1.15,0.5,7.06
2,2024-01-05 01:30:00,2024-01-05 01:32:00,2,4.151,126,210,N,CSH,12.2,0.0,0.0,12.2
2,2024-01-14 10:46:00,2024-01-14 10:57:00,1,2.265,13,244,N,CSH,8.01,0.01,0.0,8.02
1,2024-01-04 20:04:00,2024-01-04 20:07:00,3,0.721,205,73,N,CSH,5.23,0.0,0.0,5.23
2,2024-01-18 14:03:00,2024-01-18 14:05:00,1,2.178,128,194,N,CSH,6.94,0.0,0.0,6.94
2,2024-01-29 18:06:00,2024-01-29 18:10:00,2,9.19,109,140,N,CSH,25.48,0.0,0.0,25.48
1,2024-01-03 12:10:00,2024-01-03 12:30:00,1,3.075,132,200,N,CRD,10.23,0.4,0.0,10.63
2,2024-01-13 07:47:00,2024-01-13 07:55:00,2,1.322,122,31,N,CSH,7.13,1.93,0.0,9.06
2,2024-01-31 04:00:00,2024-01-31 04:36:00,2,5.08,231,183,N,CRD,14.66,0.0,0.0,14.66
1,2024-01-10 07:54:00,2024-01-10 08:09:00,1,2.189,219,220,N,CRD,7.83,0.0,0.0,7.83
2,2024-01-05 02:22:00,2024-01-05 02:27:00,2,0.59,65,138,N,CRD,4.5,0.4,0.0,4.9
2,2024-01-16 03:30:00,2024-01-16 03:52:00,3,4.69,138,224,N,CRD,13.61,0.0,0.0,13.61
1,2024-01-16 18:13:00,2024-01-16 18:17:00,1,1.507,251,260,N,CSH,5.47,0.92,1.0,7.39
1,2024-01-21 13:10:00,2024-01-21 13:14:00,1,3.71,178,122,N,CRD,13.65,0.73,0.0,14.38
1,2024-01-10 17:25:00,2024-01-10 17:31:00,1,1.351,39,110,N,CRD,6.43,0.0,0.0,6.43
1,2024-01-30 14:59:00,2024-01-30 15:27:00,1,1.992,47,210,N,CSH,8.7,0.0,0.0,8.7
2,2024-01-17 03:38:00,2024-01-17 04:48:00,3,0.864,164,121,N,CRD,5.39,1.37,0.5,7.26
2,2024-01-09 21:06:00,2024-01-09 21:08:00,1,2.121,243,66,N,CSH,7.69,0.94,0.0,8.63
1,2024-01-30 18:27:00,2024-01-30 18:39:00,2,7.641,87,50,N,CRD,21.0,0.0,0.0,21.0
2,2024-01-29 16:03:00,2024-01-29 16:10:00,1,5.057,183,239,N,CRD,14.58,6.59,0.0,21.17
2,2024-01-16 11:22:00,2024-01-16 11:46:00,1,2.084,138,46,N,CRD,6.98,0.84,0.5,8.32
2,2024-01-01 18:29:00,2024-01-01 18:48:00,2,1.288,257,27,N,CSH,4.99,0.09,0.5,5.58
2,2024-01-19 12:07:00,2024-01-19 12:10:00,1,1.926,24,226,N,CSH,6.53,0.0,0.0,6.53
2,2024-01-18 05:04:00,2024-01-18 05:11:00,3,3.686,223,211,N,CSH,12.5,1.1,1.0,14.6
1,2024-01-05 14:16:00,2024-01-05 14:18:00,1,0.914,241,130,N,CSH,3.82,0.03,0.5,4.35
1,2024-01-20 15:40:00,2024-01-20 15:44:00,2,0.887,232,4,Y,CSH,6.11,0.0,0.0,6.11
1,2024-01-27 01:33:00,2024-01-27 01:46:00,2,6.727,59,110,N,CSH,20.07,0.12,0.0,20.19
1,2024-01-04 06:47:00,2024-01-04 06:59:00,2,2.748,151,45,N,CRD,10.04,2.09,0.0,12.13
2,2024-01-23 10:09:00,2024-01-23 10:44:00,2,2.27,6,232,N,CRD,8.41,0.0,0.0,8.41
